,PLANTA_01_MEDICION_PRESION_ENTRADA,Random.Real8,0,0,0,0,0,,,,,,,0,Alias,0,1,,0,0
,PLANTA_01_MEDICION_CAUDAL_TOTALIZADO,Random.Real8,0,0,0,0,0,,,,,,,0,Alias,0,1,,0,0
,PLANTA_01_MEDICION_TEMPERATURA_SALIDA,Random.Real8,0,0,0,0,0,,,,,,,0,Alias,0,1,,0,0
,PLANTA_01_ESTADO_BOMBA_01,Random.Boolean,0,0,0,0,0,,,,,,,0,Alias,0,1,,0,0
,PLANTA_01_CONTADOR_CICLOS,Random.Int4,0,0,0,0,0,,,,,,,0,Alias,0,1,,0,0
,PLANTA_01_INFO_RECETA_ACTIVA,Random.String,0,0,0,0,0,,,,,,,0,Alias,0,1,,0,0
,PLANTA_02_MEDICION_NIVEL_TANQUE,Random.Real8,0,0,0,0,0,,,,,,,0,Alias,0,1,,0,0
,PLANTA_02_MEDICION_PRESION_SALIDA_INSTANTANEA,Random.Real8,0,0,0,0,0,,,,,,,0,Alias,0,1,,0,0
,PLANTA_02_ESTADO_VALVULA_03,Random.Boolean,0,0,0,0,0,,,,,,,0,Alias,0,1,,0,0
,PLANTA_02_CONTADOR_ALARMAS_ACTIVAS,Random.Int4,0,0,0,0,0,,,,,,,0,Alias,0,1,,0,0
